Organisasjonsnummer
920500633
1520
4223
4649
974567865
975278727
974627787
975280640
915828701
974605759
974552345
974554674
975079465
974565285
975294935
973159232
975277631
975934993
974738139
973872451
974565714
975327043
974559544
975277674
979127502
975284700
993930954
975280233
975274705
925640409
975272397
975299503
874626872
975289656
974626918
975296644
975326012
914906725
975274136
998250722
974569221
941087957
934266811
938712441
943350833
940791901
3037
3023
4635
1120
3443
4615
3423
3825
4629
5413
974563444
876805022
974551438
974628511
975289354
975281035
973488910
975283046
874586722
975287203
975288528
975281647
975271455
973477579
987105941
984666675
985922624
979446292
975280810
894907592
975296768
975280438
975283496
975297373
974591421
975283550
974593513
974590034
974610744
875279602
874738182
975277372
964980365
3401
5047
3816
3418
4224
974738309
975273954
974552361
975275981
975279065
974596946
976641345
975274837
974627914
880954342
874590592
986236856
991639497
974558645
875289462
813943492
975271609
874570702
975281825
913559460
975278808
974592878
974588412
875273892
975277909
975268764
975273261
975278530
975276066
975278247
975272362
926381520
975281930
975273334
974590271
975284654
979446349
975279502
975275523
975284808
975270645
975278956
874627852
959412340
944073310
964963738
964964076
817263992
3801
4622
988968498
975275841
875289942
975267792
874552372
984577311
918195793
926600974
975290816
973871935
914142008
975281124
984181345
975276007
975283542
U90099012
975289273
976207173
886086202
975287939
975287041
975283747
975281604
974577682
975284115
975274209
975274381
975284085
975288862
974544199
975283992
975279006
975277135
874598542
874590282
974576031
974573555
974578271
975299643
974589974
975271161
979314256
974573431
874593532
974737922
974738171
973609033
974565463
975275140
917526427
879128072
974589796
974589893
975285944
974566567
975299449
995450321
975285227
964964165
964969302
940331102
939600515
964963371
921221967
941962726
820852982
5028
3033
3436
4228
3039
5043
975271560
974588382
975280047
913511204
975297489
994392328
979170238
874065102
974573547
974614103
975270815
875290762
975289850
973601970
975286185
975274721
975286584
975278301
975274152
975286363
975277011
996773299
974555808
873688602
974552183
974565307
974598736
875276522
974552175
875273302
974595974
973857622
915644759
974598744
973609041
874589802
975285073
975275388
926000705
975290166
898211932
964948976
945034572
948243113
964949859
942875967
964947716
872418032
964967369
964948798
920817521
1121
3045
975272621
996216608
974578344
975298779
974578352
974610973
975290336
975274470
975275914
974737833
974591480
975281418
974593580
975286924
975285855
975288005
975299635
975282538
875271512
975280314
975284662
912019373
975272753
990180253
974559536
974738244
875276492
974611546
974738511
975277828
974590417
875274902
974590522
974598639
919590955
995876167
875280082
998260965
975274926
944350675
835231712
938469415
961381819
859223672
938801363
964338442
5059
4204
5403
3030
5437
983451039
974615738
974589931
975279669
975286886
974606984
975290212
975276880
975268705
975283194
975296636
975284999
973812793
982143136
875282832
975277216
975284182
975278468
974566583
875272322
975284034
975272249
975296911
979128134
974603209
975274748
974566591
975284360
975274519
912549569
974578239
974590190
973994727
979195346
979352816
975269299
975271935
975287297
992962879
975288870
961381452
961381908
945624809
3053
3022
5026
1845
3821
3052
U
875279092
974605686
974552337
975289257
975289605
975271706
975290522
975284727
974575523
975290271
975280977
975279154
887232482
973935828
874584592
976638654
975287866
975280705
975275019
975285898
975269272
975295850
975286150
974594269
975280373
974576058
974620472
974025906
874605662
975285111
975280632
975277925
975287610
964977402
964965781
972417750
3047
3041
5053
1868
5007
4211
975290255
975272664
975278190
975275639
874604852
874598682
974552329
974618729
975267679
975276341
975273210
985315469
975289745
875283022
979276028
975290034
825308512
974048574
995865459
975272079
975276481
975285871
875271172
975279200
917370133
995367351
973953966
975319482
986171096
975270564
975276171
975274713
975322645
875277332
998797268
964979278
964967636
840029212
1804
5416
3424
4621
4213
1119
1505
3013
3012
4637
4619
975276538
983603386
974223384
975294994
974548801
923614648
975277984
874043052
974565560
975273091
975290530
975288064
975269213
975287491
974594277
975298671
922148872
975267636
975272710
974589907
975268810
975275086
975278891
974552167
973601997
974589834
975267652
974590484
975283852
913461746
975269108
975276031
975282325
916558589
975280195
962299385
941827195
972418021
3805
5006
1871
3433
1811
U90099009
974566524
813822172
975273911
975284514
973608894
974611619
974590638
975013286
912076512
975290123
975289818
916105576
986978070
974606542
974623412
975282171
975290247
975276376
873501162
974548828
875298682
974546345
975299694
987110953
975271080
975272931
975284387
974737868
975285367
974612623
974737957
974611562
975289877
974590786
974623404
916295650
811801402
964963282
964830711
964965870
945012986
970189866
940208580
3027
4617
5424
5061
30
975289206
974546469
974573520
974591464
974149966
975289249
975283658
875290622
975299821
925204730
975279707
915254845
976939190
913998766
975288927
975284646
975289516
975289737
974593165
974548410
985193495
975285162
975272982
975276015
974573482
974738023
975283208
979577222
975287831
990258570
974587629
975288234
975271277
975271048
879895782
975288188
875282972
973954008
875271202
975270580
979601980
974577585
975281167
875274422
975282805
974566370
975282767
945962151
964979189
964962766
939984194
938772924
963376030
916882807
3021
1577
5428
3822
874589772
975271358
911632179
974588390
974545985
978606741
975279782
975268799
982254701
875280732
975292819
975294773
975299406
975279952
975277593
975287432
975277267
992780010
875283472
975282422
974611511
975314758
973837427
974738376
975283267
975275868
975277666
975268675
973837419
926048090
974586487
874615722
973608908
975285561
975276708
976210743
977209234
959469326
964994307
940642140
944716904
959411735
938795592
964982597
864993982
943505527
944117784
820710592
959159092
1506
4624
1539
5440
U90099015
975286355
975275507
975271242
975280489
874738522
974598663
975270831
974583658
921382480
975285049
975276082
875276662
U90099020
975276422
U90099006
964981892
939461450
945114878
997391853
921806027
938644500
842566142
5054
3002
3804
1839
54
913511085
975294811
985548277
985713480
975280454
974602393
975295958
974566303
974552302
975268586
975279081
975273806
974036606
975269124
982011019
925977373
974546043
975358666
974542498
974633302
975271587
975282368
974611570
975280659
975277127
974616785
996725936
975275787
975275604
974596555
875278312
974598787
974594358
975294943
974610841
983618979
974584689
975298647
974565447
975297411
974015242
975284190
975281493
964967547
940010853
864950582
970491589
917151229
964965137
4618
1134
1516
1851
875275542
975272907
974578360
975299708
973255428
974569108
975286444
874587982
975274624
974042606
975287416
975828867
975281574
875285572
875281852
975281310
975270688
995946556
975267628
975279464
975274942
915686893
912427617
974573385
914571251
974554682
974602369
975299112
918511377
973747053
974738112
974566575
975274365
U90099004
939772766
972417971
964950946
961416388
964994129
984047851
944305483
933649768
5444
1865
4214
1525
4638
4220
18
975283003
973159658
974596563
974595761
996700380
975285782
973448889
973141791
975289311
975279634
975267571
974738333
975275809
975277461
974598620
974738546
975273830
975286940
819260702
875324772
975295877
875286072
912697711
975298515
974631873
925103446
975288900
975286673
958814968
938583986
921785410
972418005
964949581
5405
3414
3453
3042
5033
4222
975299791
886225172
974565439
974738635
975290182
974563207
975286118
975320200
915225284
974590808
975286169
875290312
915094791
975275647
974047748
915261108
974154307
974617587
876824922
874566292
975277062
975289753
920335195
974611147
980785343
975285901
973747037
975272265
975270955
974590077
975274012
974552078
975284395
975278948
974545071
975271846
875285882
974610825
975284441
974605724
974594285
974589915
975279022
911716291
995199394
875281372
975290441
975276236
933038173
964966486
946439045
921693230
3024
1827
4639
50
923033556
975283070
992584602
980155307
974586525
975279057
975267687
913180208
985260044
986078479
911769646
974058804
974737884
975279812
974616858
975287475
975288226
974626810
975286037
974738236
974589761
975271889
974627825
975296628
974627809
974590042
975284050
975275159
980515702
977264502
974738120
974593785
975275779
874603252
875298542
975283518
975274802
875277162
975272095
975280349
964981337
939607706
964981604
3036
1160
3411
5032
5443
874590622
974586517
982067405
974598590
874610852
974046024
974590549
975287300
875289292
975289990
875273442
974545993
975290425
975272877
979927533
975321630
991595465
973915886
875271342
874598712
875292722
975299139
975272893
975282988
975271439
975277704
920424260
974605732
975287017
975274144
974578301
974566397
975277410
974565625
975276910
974611376
974589702
874590142
875294962
974570068
975276562
975275930
864979092
939617671
940244145
922092648
4227
1101
1515
3007
5418
1815
3434
1874
34
974594404
873994592
974597071
975290301
975294897
975288358
975275531
995431971
974590603
974610892
974591472
975272435
974146371
975288706
974610914
974737906
975299422
975283372
875273752
975272869
974584549
975281582
975285952
974617021
974594250
975277402
975267806
975287378
975281590
974546000
975273857
975267660
975277151
979646429
974589699
974546027
975272613
975278077
981607228
994616269
974598817
974593491
974611422
922093474
874617032
974617072
921875533
846316442
964952701
940100925
921383681
3032
4614
1111
1832
3454
1112
973608886
975290603
975292878
974590581
974738597
975282082
975271366
974546086
875278002
975294625
984446853
975280446
974569728
975289869
976202422
975284409
975274810
975271617
975281450
986171487
974180022
973747029
975282155
974586495
973994697
975285839
975275361
919000716
974586509
975284379
974589788
975278875
975300005
974616831
975269043
975276317
975079368
975272974
964966109
964968063
964969124
964979367
964965692
971643870
964951284
964338531
3806
4205
5055
5435
5025
1818
5441
2599
1826
1853
875283162
973075373
974544229
918399267
975289710
874737992
974589850
974559617
975287467
974058758
974594390
875290142
975282686
974550016
975283453
973746987
975290433
974586533
974556413
975277496
922802742
975284859
874737852
975300072
975292738
873608862
975271463
975283739
973839942
975282317
974550091
974601982
875268872
975273792
964948887
964962855
964979723
864980902
937697767
964950202
940802652
961381541
920125298
938587051
5057
5412
5038
4632
1857
975279456
975292924
913394844
974626829
974552388
974563436
975283283
974590565
974738457
975275175
975281361
974127016
975282627
974117053
974595842
975281884
875288482
975275043
975268853
975271668
975278883
975269302
989152394
974627949
975281728
975277283
974565293
985696713
974577712
975276554
974566311
979956916
974584611
975282783
992671483
974566486
979646275
985803587
974589753
973758837
975287270
975281116
939780777
964966842
921244207
964950113
972418013
4602
3435
1507
1511
5402
975273407
974598728
974589990
875290592
925959146
974584697
994472801
975290069
986755063
987900016
973125508
975286789
915050212
975289117
875271652
975274063
975281876
975282031
975284743
975275183
975286738
974595443
974552248
974563479
974610752
974560976
975272532
875275232
974590298
974590107
974598566
975272605
915121624
986615539
974738155
961147867
942110286
964978573
1812
3803
3031
4216
5058
4219
42
994480227
986571108
874598852
974547651
975272206
974117045
975278204
974738449
974627884
975286959
977509777
997189116
975287157
975299465
875281232
975285510
974565331
874738662
975283127
975278131
975268756
975289168
975272508
981458672
975275728
975280721
974589958
984299443
974552043
974546019
975274756
975295109
975278123
975288552
974738317
975281957
975286711
987919558
917450064
975281515
1151
972417998
948350823
970490361
959469059
971197609
5037
1124
4628
I
975290697
974566435
974565277
974117088
874590002
974631857
912187071
975290565
974058790
975289346
915601618
974583704
816691842
975279588
973501186
975279170
975270866
975280780
984103867
975283186
979826311
974563258
974581930
975277917
974573466
974058111
975275515
987059443
974603225
975282864
973837400
974610965
975296857
975267725
975298582
974566478
973994689
975273067
974558491
975287122
940083672
964979456
820956532
938726027
971028300
940155223
938759839
964980721
834210622
3413
5021
3006
3034
5436
3814
5036
11
975289265
913579321
984606060
974611635
975271250
974738368
913433483
974747952
973131621
975271544
974738600
975280136
998211794
974614464
974626608
975271978
875274872
974594366
975276767
975274268
986847367
986256407
975271382
974590476
975275124
975284417
874550612
974062712
975287750
974737892
975275663
975282872
874611492
875276352
974611457
975290344
987865997
974576074
875272292
975272826
975282759
974618095
911785005
975280098
964966575
933277461
940192404
964964343
964944334
964948232
948164256
944588132
3011
3420
1146
1870
1833
1566
1573
U90099017
974016370
975280365
975285529
974616173
985090254
975282996
974589966
975272915
975276430
875295942
911777886
874560502
987764171
975280985
997052331
980861597
975299376
975285596
974617080
975276791
974598833
975281639
975281477
974576104
975299473
994735918
980017524
974559579
975324842
973994700
973608878
974590239
874738352
974589869
975285065
875284282
974565471
915008607
975285618
975288382
820386272
922863679
964979634
937498764
945372281
944073787
944496394
964965226
5422
5401
3004
1837
4616
5419
4641
1859
5049
979797699
971845635
975297438
974583712
919233532
975275566
974598809
974596709
985921695
874559512
974621746
973746960
975283291
974608227
911765977
923189963
975286290
975285588
975271323
975268896
975287653
975277887
875278282
975273881
975276899
974598701
975278034
911779641
975272567
974616335
974618591
975292789
975272834
974589710
975285014
974590158
973890034
974611406
975276864
975282147
975269027
975280101
921248253
975273369
975273393
975278719
975287246
944227121
959377677
959469881
940643112
961382068
840014932
959435375
959469415
942570619
970169717
3441
3020
3823
1840
3812
3430
5434
975276600
974573539
975277240
975296830
983681123
975279626
916688296
974542714
975278646
993630705
974563231
975271595
975270939
975280535
975281299
983602533
975279553
975281655
975273962
975277860
974559560
975270742
975280608
875272942
974061651
974552116
974571250
975287351
980297918
975268802
975270823
975297381
974580608
974563495
975269930
973465147
974583321
975279693
975275922
964963649
961821967
972418048
964950679
945475056
970187715
960510542
921891687
5035
1813
1149
5406
4620
973672770
975270920
974558513
974738465
974578387
974611244
975295079
974611686
974551411
975278018
975281817
874738042
975300102
875296752
975298736
974626950
981077997
976827538
975284980
975280586
975270963
974552086
975285006
974738554
975272478
975280675
875277472
975285332
975298655
991673628
913755537
974610833
975276155
875272462
973994662
998992265
975270637
975284697
974066769
915098541
974627817
U90099008
938497524
939958851
963999089
1579
1108
5429
4642
975288277
975288684
995354071
974570475
975281787
974573423
974597535
975289222
975272370
875288512
975281159
975283534
974544180
975318303
975281302
975277895
974598655
975271684
974065703
875274082
974598558
875272772
974578298
975284522
975284107
974590344
918526560
975284026
975300285
976975677
975277763
975272672
974738325
994967541
994486977
5432
864948502
864949762
4206
3451
974599406
975268683
979126352
975282880
913946065
975289133
992374179
975281086
875289802
974605694
975283488
975285189
975289303
974563517
982548225
975284816
974602385
975275000
974611538
975275698
975275418
980419169
874611662
975277429
975299864
874590452
974565722
975300293
975275760
874570052
974552035
974594315
979847548
975269922
974563215
973945769
975272311
975285030
979195052
974587971
974623307
975270750
922174636
939865942
871034222
961381363
4631
3015
1848
3432
3452
984034547
974611600
895060062
975289761
975275892
975272117
975294781
3439
3447
5044
5414
4226
975275272
974594420
974618605
975277992
974555794
975298566
974611848
974610809
974590336
974603268
973915908
975289958
975281981
975284719
876210762
918535705
975271803
974621770
975288242
975270874
975270629
975283100
914937159
975280292
974623536
975288269
975268934
975281213
996755592
989337823
973747045
975275094
974552124
975289095
974738503
975287599
975284492
975299716
974578263
875278932
975275620
975284166
915619886
975271196
975272060
975273415
975278409
964983380
936846777
964979812
960010833
921133642
942110464
4647
5034
4630
5060
3818
4212
1834
5022
5423
875273922
975289966
975279340
974622882
974565617
975290190
884675812
974561840
975295087
974590115
976824466
974617064
975274527
974546035
974591774
975290700
974122898
975281663
974582066
975278816
973915878
975284913
975277100
973589776
974737981
874563242
989571249
975273571
974738058
988427535
915114091
975278026
975280667
974573474
975279545
975271722
974222078
975286193
975279316
975272818
974611430
975283259
979195192
974593009
975275345
975279448
964966397
939885684
863320852
971159928
963946902
964980543
961381274
4613
1135
4634
974117096
975284875
975290611
984065159
974603276
975284247
975287335
974043785
975299155
981668383
975273547
975279308
975271986
975273768
993260002
974544172
975285979
973746995
975295885
974598868
975278271
974590050
975276058
984696124
975274187
975283593
974544156
974738406
975271153
975281264
974737949
975279804
U90099013
964968985
964978840
864952992
954597482
988893226
964965404
301
3808
3824
4221
4636
974590557
975268780
975906892
975279103
975290557
975289613
975282104
975289176
875270532
975270548
974587955
975290298
911687100
975281698
974576082
975281736
975284735
986109110
975276996
975287505
975278492
975274047
975280624
975277232
975271404
975280837
875279572
975271730
974627841
975279529
975296482
975284425
974061805
975286126
975273628
975273563
973626442
975271021
975296601
921181183
975282465
974620855
959220476
941139787
944439838
844824122
3807
3446
3001
1528
974738481
975268837
975290719
974593564
918374221
913391470
974560372
974589680
975297462
974795655
975282430
976207289
975284603
975279618
982980712
975283674
974560399
975290387
974737965
879126312
975272427
975271676
975275248
974590379
974565633
974590360
975278387
975276570
974617048
973511017
917407258
975286312
962388108
944482253
857566122
922530890
3407
3016
1838
1532
3403
1531
1806
1514
973626434
975292762
973589768
975289923
975290115
974610922
982794374
973076914
975274586
975276163
995370832
975285340
979668066
975276074
975288692
971638982
975276813
975299686
975282449
975284964
974588404
975287688
974618516
975279235
974618575
975284611
975275558
975282112
974609525
975286614
975278093
975272699
875275992
974544148
974590506
975287572
975288641
982944627
974552140
974566532
974737914
975281868
974546051
974593122
975286339
973599674
963989202
941017975
822534422
972417963
964981426
920920004
940101808
4612
4601
1841
1535
3429
5404
3050
974627906
974611481
875280902
975275485
975292797
975279073
975287408
975271579
875290282
974618109
974608642
975287173
912399060
998258383
884791162
974590018
975287092
975276597
974608235
974578255
975271765
976207076
987636750
975269191
979129637
974552159
974565315
974565579
916594550
974611384
975287459
976207815
974605651
975296849
975270882
975273695
974738562
874611832
940400392
964968241
922421498
940837685
964948054
964979901
4623
4645
1547
3014
4651
1563
5427
875276972
974590530
974565420
974555778
975290638
975289109
974556189
975275256
974544202
975272540
983210058
975280888
975295826
975285405
975286576
975281272
974058782
973073214
974612968
974560380
974603241
975271285
975287602
975278476
994480197
975275582
975276406
974565706
915372473
913815351
974566451
975277054
874617962
975285928
975299430
875276042
974602377
979950403
975278182
974552205
974584522
975300099
974579898
979127413
973747002
974611465
975284069
974584573
975282279
975279855
975270734
944889116
939898743
964963916
964964521
964950768
921233418
939991034
5027
5029
1560
4201
874735582
975280543
975284476
973994654
974738015
983170943
974565412
975284670
875267582
975274934
975272354
986779795
875271822
975274667
973872087
974620227
996749681
974559587
874738492
974566443
975290085
975282139
975271501
975274098
974578328
989325140
974578220
979932634
975275825
975272680
974593505
974563487
975284573
975273164
974565587
975277208
875299182
975287289
973616870
975275353
970542507
964951462
940152496
944810277
934945514
944233199
3428
1866
990672938
974627965
975299961
873844302
975272257
974590441
974566540
975278921
975273598
975290654
974576112
975285766
975284328
975283755
975289478
975297470
975285022
974548798
974563509
975315320
974738287
974544164
975294595
875285912
974578212
975278115
881659522
974611589
975283585
982763053
979197624
975287556
975287149
974610736
975289486
975272222
974603217
975292886
992487186
975271447
975296253
986836195
920290922
940493021
974602083
974588420
974618397
876599112
979984766
975287076
974309424
975278859
874580562
974594293
974596547
975286053
875284592
975295028
975277194
875296892
973747010
874565172
994427741
975290549
975270017
974590514
975280942
874546062
974558521
974558505
945717173
864965962
964963827
845901422
964982031
963063237
3427
1867
1114
3425
1836
3426
980953602
974738414
974590468
974544210
915239013
974738473
986859659
974627930
875279912
975276252
975277097
974618133
973994603
975275655
975285863
917425817
975296822
874578312
875270842
975286061
973938053
974594374
975268888
975284042
975268721
975269140
975267695
974737876
974577690
976811232
974589729
912666077
974589664
975269175
974581906
975283704
864964702
964969590
958935420
918082956
4217
5411
1835
975275167
975296733
816578892
975283224
975273520
974590646
975292932
975290328
922758328
974590026
996377210
975280934
980851176
974569000
975288129
975282503
975292770
974625563
975282236
974581949
975272109
974603195
975288714
875274252
994427067
975286967
975292800
974737825
975289796
975270971
974626853
875287052
916974302
974737841
974739380
975272486
975279030
979646410
917635501
993898775
964980098
939864970
938679088
